date,product,category,unit_price,quantity_sold,revenue
2023-01-27,Omo Detergent,Toiletries,400,5,2000
2023-01-27,Vaseline Jelly,Toiletries,700,5,3500
2023-01-27,Titus Sardine,Food,900,3,2700
2023-01-27,Dangote Sugar 1kg,Food,1200,8,9600
2023-01-27,Honeywell Flour,Food,2500,6,15000
2023-01-27,Bigi Cola 60cl,Beverages,200,10,2000
2023-01-27,Always Pads,Toiletries,800,7,5600
2023-01-27,Nescafe Sachet,Beverages,150,10,1500
2023-01-27,Maggi Cubes,Food,50,18,900
2023-01-27,Ribena Juice,Beverages,250,4,1000
2023-01-27,Morning Fresh,Toiletries,1200,3,3600
2023-01-27,Cowbell Sachet,Beverages,100,17,1700
2023-01-28,Indomie Noodles,Food,150,13,1950
2023-01-28,Golden Morn,Food,800,1,800
2023-01-28,Milo Sachet,Beverages,100,17,1700
2023-01-28,Coca Cola 60cl,Beverages,300,12,3600
2023-01-28,Malta Guinness,Beverages,350,11,3850
2023-01-28,Close Up Toothpaste,Toiletries,500,3,1500
2023-01-28,Omo Detergent,Toiletries,400,5,2000
2023-01-28,Dettol Soap,Toiletries,600,3,1800
2023-01-28,Vaseline Jelly,Toiletries,700,2,1400
2023-01-28,Titus Sardine,Food,900,7,6300
2023-01-28,Dangote Sugar 1kg,Food,1200,3,3600
2023-01-28,Honeywell Flour,Food,2500,2,5000
2023-01-28,Bigi Cola 60cl,Beverages,200,11,2200
2023-01-28,Always Pads,Toiletries,800,2,1600
2023-01-28,Nescafe Sachet,Beverages,150,8,1200
2023-01-28,Maggi Cubes,Food,50,37,1850
2023-01-28,Ribena Juice,Beverages,250,6,1500
2023-01-28,Cowbell Sachet,Beverages,100,14,1400
2023-01-29,Indomie Noodles,Food,150,4,600
2023-01-29,Golden Morn,Food,800,4,3200
2023-01-29,Milo Sachet,Beverages,100,13,1300
2023-01-29,Peak Milk Tin,Food,3500,1,3500
2023-01-29,Coca Cola 60cl,Beverages,300,4,1200
2023-01-29,Malta Guinness,Beverages,350,3,1050
2023-01-29,Close Up Toothpaste,Toiletries,500,2,1000
2023-01-29,Dettol Soap,Toiletries,600,1,600
2023-01-29,Vaseline Jelly,Toiletries,700,1,700
2023-01-29,Titus Sardine,Food,900,1,900
2023-01-29,Dangote Sugar 1kg,Food,1200,3,3600
2023-01-29,Honeywell Flour,Food,2500,1,2500
2023-01-29,Bigi Cola 60cl,Beverages,200,4,800
2023-01-29,Always Pads,Toiletries,800,1,800
2023-01-29,Maggi Cubes,Food,50,14,700
2023-01-29,Ribena Juice,Beverages,250,2,500
2023-01-29,Morning Fresh,Toiletries,1200,1,1200
2023-01-29,Cowbell Sachet,Beverages,100,10,1000
2023-01-30,Indomie Noodles,Food,150,18,2700
2023-01-30,Golden Morn,Food,800,6,4800
2023-01-30,Milo Sachet,Beverages,100,19,1900
2023-01-30,Peak Milk Tin,Food,3500,3,10500
2023-01-30,Coca Cola 60cl,Beverages,300,9,2700
2023-01-30,Malta Guinness,Beverages,350,12,4200
2023-01-30,Close Up Toothpaste,Toiletries,500,6,3000
2023-01-30,Omo Detergent,Toiletries,400,2,800
2023-01-30,Dettol Soap,Toiletries,600,5,3000
2023-01-30,Vaseline Jelly,Toiletries,700,1,700
2023-01-30,Titus Sardine,Food,900,6,5400
2023-01-30,Dangote Sugar 1kg,Food,1200,9,10800
2023-01-30,Honeywell Flour,Food,2500,5,12500
2023-01-30,Bigi Cola 60cl,Beverages,200,16,3200
2023-01-30,Always Pads,Toiletries,800,3,2400
2023-01-30,Nescafe Sachet,Beverages,150,10,1500
2023-01-30,Maggi Cubes,Food,50,28,1400
2023-01-30,Ribena Juice,Beverages,250,7,1750
2023-01-30,Morning Fresh,Toiletries,1200,1,1200
2023-01-30,Cowbell Sachet,Beverages,100,20,2000
2023-01-31,Indomie Noodles,Food,150,22,3300
2023-01-31,Golden Morn,Food,800,7,5600
2023-01-31,Milo Sachet,Beverages,100,21,2100
2023-01-31,Peak Milk Tin,Food,3500,2,7000
2023-01-31,Coca Cola 60cl,Beverages,300,12,3600
2023-01-31,Malta Guinness,Beverages,350,11,3850
2023-01-31,Close Up Toothpaste,Toiletries,500,3,1500
2023-01-31,Omo Detergent,Toiletries,400,1,400
2023-01-31,Dettol Soap,Toiletries,600,2,1200
2023-01-31,Vaseline Jelly,Toiletries,700,3,2100
2023-01-31,Titus Sardine,Food,900,6,5400
2023-01-31,Dangote Sugar 1kg,Food,1200,8,9600
2023-01-31,Honeywell Flour,Food,2500,5,12500
2023-01-31,Bigi Cola 60cl,Beverages,200,13,2600
2023-01-31,Always Pads,Toiletries,800,3,2400
2023-01-31,Nescafe Sachet,Beverages,150,5,750
2023-01-31,Maggi Cubes,Food,50,28,1400
2023-01-31,Ribena Juice,Beverages,250,4,1000
2023-01-31,Morning Fresh,Toiletries,1200,2,2400
2023-01-31,Cowbell Sachet,Beverages,100,9,900
2023-02-01,Indomie Noodles,Food,150,21,3150
2023-02-01,Golden Morn,Food,800,11,8800
2023-02-01,Milo Sachet,Beverages,100,33,3300
2023-02-01,Peak Milk Tin,Food,3500,6,21000
2023-02-01,Coca Cola 60cl,Beverages,300,17,5100
2023-02-01,Malta Guinness,Beverages,350,18,6300
2023-02-01,Close Up Toothpaste,Toiletries,500,4,2000
2023-02-01,Omo Detergent,Toiletries,400,4,1600
2023-02-01,Dettol Soap,Toiletries,600,6,3600
2023-02-01,Vaseline Jelly,Toiletries,700,4,2800
2023-02-01,Titus Sardine,Food,900,7,6300
2023-02-01,Dangote Sugar 1kg,Food,1200,15,18000
2023-02-01,Honeywell Flour,Food,2500,2,5000
2023-02-01,Bigi Cola 60cl,Beverages,200,18,3600
2023-02-01,Always Pads,Toiletries,800,2,1600
2023-02-01,Nescafe Sachet,Beverages,150,10,1500
2023-02-01,Maggi Cubes,Food,50,31,1550
2023-02-01,Ribena Juice,Beverages,250,10,2500
2023-02-01,Morning Fresh,Toiletries,1200,2,2400
2023-02-01,Cowbell Sachet,Beverages,100,22,2200
2023-02-02,Indomie Noodles,Food,150,22,3300
2023-02-02,Golden Morn,Food,800,7,5600
2023-02-02,Milo Sachet,Beverages,100,26,2600
2023-02-02,Peak Milk Tin,Food,3500,3,10500
2023-02-02,Coca Cola 60cl,Beverages,300,18,5400
2023-02-02,Malta Guinness,Beverages,350,13,4550
2023-02-02,Close Up Toothpaste,Toiletries,500,6,3000
2023-02-02,Omo Detergent,Toiletries,400,4,1600
2023-02-02,Dettol Soap,Toiletries,600,3,1800
2023-02-02,Vaseline Jelly,Toiletries,700,6,4200
2023-02-02,Titus Sardine,Food,900,3,2700
2023-02-02,Dangote Sugar 1kg,Food,1200,11,13200
2023-02-02,Honeywell Flour,Food,2500,4,10000
2023-02-02,Bigi Cola 60cl,Beverages,200,20,4000
2023-02-02,Always Pads,Toiletries,800,6,4800
2023-02-02,Nescafe Sachet,Beverages,150,8,1200
2023-02-02,Maggi Cubes,Food,50,42,2100
2023-02-02,Ribena Juice,Beverages,250,10,2500
2023-02-02,Morning Fresh,Toiletries,1200,2,2400
2023-02-02,Cowbell Sachet,Beverages,100,19,1900
2023-02-03,Indomie Noodles,Food,150,24,3600
2023-02-03,Golden Morn,Food,800,4,3200
2023-02-03,Milo Sachet,Beverages,100,37,3700
2023-02-03,Peak Milk Tin,Food,3500,7,24500
2023-02-03,Coca Cola 60cl,Beverages,300,19,5700
2023-02-03,Malta Guinness,Beverages,350,8,2800
2023-02-03,Close Up Toothpaste,Toiletries,500,10,5000
2023-02-03,Omo Detergent,Toiletries,400,8,3200
2023-02-03,Vaseline Jelly,Toiletries,700,3,2100
2023-02-03,Titus Sardine,Food,900,5,4500
2023-02-03,Dangote Sugar 1kg,Food,1200,12,14400
2023-02-03,Honeywell Flour,Food,2500,4,10000
2023-02-03,Bigi Cola 60cl,Beverages,200,21,4200
2023-02-03,Always Pads,Toiletries,800,8,6400
2023-02-03,Nescafe Sachet,Beverages,150,10,1500
2023-02-03,Maggi Cubes,Food,50,35,1750
2023-02-03,Ribena Juice,Beverages,250,15,3750
2023-02-03,Morning Fresh,Toiletries,1200,2,2400
2023-02-03,Cowbell Sachet,Beverages,100,28,2800
2023-02-04,Indomie Noodles,Food,150,36,5400
2023-02-04,Golden Morn,Food,800,13,10400
2023-02-04,Milo Sachet,Beverages,100,31,3100
2023-02-04,Peak Milk Tin,Food,3500,3,10500
2023-02-04,Coca Cola 60cl,Beverages,300,20,6000
2023-02-04,Malta Guinness,Beverages,350,13,4550
2023-02-04,Close Up Toothpaste,Toiletries,500,6,3000
2023-02-04,Omo Detergent,Toiletries,400,3,1200
2023-02-04,Dettol Soap,Toiletries,600,2,1200
2023-02-04,Vaseline Jelly,Toiletries,700,3,2100
2023-02-04,Titus Sardine,Food,900,1,900
2023-02-04,Dangote Sugar 1kg,Food,1200,7,8400
2023-02-04,Honeywell Flour,Food,2500,6,15000
2023-02-04,Bigi Cola 60cl,Beverages,200,13,2600
2023-02-04,Always Pads,Toiletries,800,7,5600
2023-02-04,Nescafe Sachet,Beverages,150,12,1800
2023-02-04,Maggi Cubes,Food,50,33,1650
2023-02-04,Ribena Juice,Beverages,250,11,2750
2023-02-04,Morning Fresh,Toiletries,1200,3,3600
2023-02-04,Cowbell Sachet,Beverages,100,22,2200
2023-02-05,Indomie Noodles,Food,150,12,1800
2023-02-05,Golden Morn,Food,800,7,5600
2023-02-05,Milo Sachet,Beverages,100,10,1000
2023-02-05,Peak Milk Tin,Food,3500,4,14000
2023-02-05,Coca Cola 60cl,Beverages,300,7,2100
2023-02-05,Malta Guinness,Beverages,350,5,1750
2023-02-05,Close Up Toothpaste,Toiletries,500,4,2000
2023-02-05,Omo Detergent,Toiletries,400,3,1200
2023-02-05,Dettol Soap,Toiletries,600,2,1200
2023-02-05,Titus Sardine,Food,900,2,1800
2023-02-05,Dangote Sugar 1kg,Food,1200,6,7200
2023-02-05,Honeywell Flour,Food,2500,2,5000
2023-02-05,Bigi Cola 60cl,Beverages,200,5,1000
2023-02-05,Always Pads,Toiletries,800,3,2400
2023-02-05,Nescafe Sachet,Beverages,150,3,450
2023-02-05,Maggi Cubes,Food,50,18,900
2023-02-05,Ribena Juice,Beverages,250,3,750
2023-02-05,Morning Fresh,Toiletries,1200,2,2400
2023-02-05,Cowbell Sachet,Beverages,100,7,700
2023-02-06,Indomie Noodles,Food,150,25,3750
2023-02-06,Golden Morn,Food,800,9,7200
2023-02-06,Milo Sachet,Beverages,100,30,3000
2023-02-06,Peak Milk Tin,Food,3500,4,14000
2023-02-06,Coca Cola 60cl,Beverages,300,17,5100
2023-02-06,Malta Guinness,Beverages,350,16,5600
2023-02-06,Close Up Toothpaste,Toiletries,500,2,1000
2023-02-06,Omo Detergent,Toiletries,400,10,4000
2023-02-06,Dettol Soap,Toiletries,600,5,3000
2023-02-06,Vaseline Jelly,Toiletries,700,3,2100
2023-02-06,Titus Sardine,Food,900,9,8100
2023-02-06,Dangote Sugar 1kg,Food,1200,5,6000
2023-02-06,Honeywell Flour,Food,2500,5,12500
2023-02-06,Bigi Cola 60cl,Beverages,200,19,3800
2023-02-06,Always Pads,Toiletries,800,4,3200
2023-02-06,Nescafe Sachet,Beverages,150,9,1350
2023-02-06,Maggi Cubes,Food,50,35,1750
2023-02-06,Ribena Juice,Beverages,250,10,2500
2023-02-06,Morning Fresh,Toiletries,1200,2,2400
2023-02-06,Cowbell Sachet,Beverages,100,31,3100
2023-02-07,Indomie Noodles,Food,150,20,3000
2023-02-07,Golden Morn,Food,800,9,7200
2023-02-07,Milo Sachet,Beverages,100,38,3800
2023-02-07,Peak Milk Tin,Food,3500,4,14000
2023-02-07,Coca Cola 60cl,Beverages,300,19,5700
2023-02-07,Malta Guinness,Beverages,350,12,4200
2023-02-07,Close Up Toothpaste,Toiletries,500,1,500
2023-02-07,Omo Detergent,Toiletries,400,6,2400
2023-02-07,Dettol Soap,Toiletries,600,3,1800
2023-02-07,Vaseline Jelly,Toiletries,700,1,700
2023-02-07,Titus Sardine,Food,900,7,6300
2023-02-07,Dangote Sugar 1kg,Food,1200,10,12000
2023-02-07,Honeywell Flour,Food,2500,7,17500
2023-02-07,Bigi Cola 60cl,Beverages,200,16,3200
2023-02-07,Always Pads,Toiletries,800,6,4800
2023-02-07,Nescafe Sachet,Beverages,150,16,2400
2023-02-07,Maggi Cubes,Food,50,45,2250
2023-02-07,Ribena Juice,Beverages,250,11,2750
2023-02-07,Morning Fresh,Toiletries,1200,3,3600
2023-02-07,Cowbell Sachet,Beverages,100,15,1500
2023-02-08,Indomie Noodles,Food,150,29,4350
2023-02-08,Golden Morn,Food,800,2,1600
2023-02-08,Milo Sachet,Beverages,100,24,2400
2023-02-08,Peak Milk Tin,Food,3500,2,7000
2023-02-08,Coca Cola 60cl,Beverages,300,16,4800
2023-02-08,Malta Guinness,Beverages,350,16,5600
2023-02-08,Close Up Toothpaste,Toiletries,500,2,1000
2023-02-08,Omo Detergent,Toiletries,400,9,3600
2023-02-08,Dettol Soap,Toiletries,600,5,3000
2023-02-08,Vaseline Jelly,Toiletries,700,2,1400
2023-02-08,Titus Sardine,Food,900,5,4500
2023-02-08,Dangote Sugar 1kg,Food,1200,10,12000
2023-02-08,Bigi Cola 60cl,Beverages,200,22,4400
2023-02-08,Always Pads,Toiletries,800,5,4000
2023-02-08,Nescafe Sachet,Beverages,150,14,2100
2023-02-08,Maggi Cubes,Food,50,47,2350
2023-02-08,Ribena Juice,Beverages,250,8,2000
2023-02-08,Morning Fresh,Toiletries,1200,4,4800
2023-02-08,Cowbell Sachet,Beverages,100,14,1400
2023-02-09,Indomie Noodles,Food,150,20,3000
2023-02-09,Golden Morn,Food,800,7,5600
2023-02-09,Milo Sachet,Beverages,100,35,3500
2023-02-09,Peak Milk Tin,Food,3500,3,10500
2023-02-09,Coca Cola 60cl,Beverages,300,18,5400
2023-02-09,Malta Guinness,Beverages,350,8,2800
2023-02-09,Close Up Toothpaste,Toiletries,500,4,2000
2023-02-09,Omo Detergent,Toiletries,400,3,1200
2023-02-09,Dettol Soap,Toiletries,600,4,2400
2023-02-09,Vaseline Jelly,Toiletries,700,5,3500
2023-02-09,Titus Sardine,Food,900,10,9000
2023-02-09,Dangote Sugar 1kg,Food,1200,15,18000
2023-02-09,Honeywell Flour,Food,2500,4,10000
2023-02-09,Bigi Cola 60cl,Beverages,200,14,2800
2023-02-09,Always Pads,Toiletries,800,5,4000
2023-02-09,Nescafe Sachet,Beverages,150,6,900
2023-02-09,Maggi Cubes,Food,50,38,1900
2023-02-09,Ribena Juice,Beverages,250,8,2000
2023-02-09,Morning Fresh,Toiletries,1200,4,4800
2023-02-09,Cowbell Sachet,Beverages,100,17,1700
2023-02-10,Indomie Noodles,Food,150,20,3000
2023-02-10,Golden Morn,Food,800,9,7200
2023-02-10,Milo Sachet,Beverages,100,25,2500
2023-02-10,Coca Cola 60cl,Beverages,300,22,6600
2023-02-10,Malta Guinness,Beverages,350,13,4550
2023-02-10,Close Up Toothpaste,Toiletries,500,5,2500
2023-02-10,Omo Detergent,Toiletries,400,8,3200
2023-02-10,Dettol Soap,Toiletries,600,2,1200
2023-02-10,Vaseline Jelly,Toiletries,700,4,2800
2023-02-10,Titus Sardine,Food,900,3,2700
2023-02-10,Dangote Sugar 1kg,Food,1200,13,15600
2023-02-10,Honeywell Flour,Food,2500,9,22500
2023-02-10,Bigi Cola 60cl,Beverages,200,21,4200
2023-02-10,Always Pads,Toiletries,800,6,4800
2023-02-10,Nescafe Sachet,Beverages,150,14,2100
2023-02-10,Maggi Cubes,Food,50,26,1300
2023-02-10,Ribena Juice,Beverages,250,12,3000
2023-02-10,Morning Fresh,Toiletries,1200,3,3600
2023-02-10,Cowbell Sachet,Beverages,100,25,2500
2023-02-11,Indomie Noodles,Food,150,27,4050
2023-02-11,Golden Morn,Food,800,8,6400
2023-02-11,Milo Sachet,Beverages,100,32,3200
2023-02-11,Peak Milk Tin,Food,3500,6,21000
2023-02-11,Coca Cola 60cl,Beverages,300,21,6300
2023-02-11,Malta Guinness,Beverages,350,22,7700
2023-02-11,Close Up Toothpaste,Toiletries,500,3,1500
2023-02-11,Omo Detergent,Toiletries,400,9,3600
2023-02-11,Dettol Soap,Toiletries,600,4,2400
2023-02-11,Vaseline Jelly,Toiletries,700,5,3500
2023-02-11,Titus Sardine,Food,900,6,5400
2023-02-11,Dangote Sugar 1kg,Food,1200,9,10800
2023-02-11,Honeywell Flour,Food,2500,3,7500
2023-02-11,Bigi Cola 60cl,Beverages,200,11,2200
2023-02-11,Always Pads,Toiletries,800,7,5600
2023-02-11,Nescafe Sachet,Beverages,150,10,1500
2023-02-11,Maggi Cubes,Food,50,32,1600
2023-02-11,Ribena Juice,Beverages,250,9,2250
2023-02-11,Morning Fresh,Toiletries,1200,1,1200
2023-02-11,Cowbell Sachet,Beverages,100,27,2700
2023-02-12,Indomie Noodles,Food,150,8,1200
2023-02-12,Golden Morn,Food,800,1,800
2023-02-12,Milo Sachet,Beverages,100,12,1200
2023-02-12,Peak Milk Tin,Food,3500,2,7000
2023-02-12,Coca Cola 60cl,Beverages,300,6,1800
2023-02-12,Malta Guinness,Beverages,350,5,1750
2023-02-12,Close Up Toothpaste,Toiletries,500,5,2500
2023-02-12,Omo Detergent,Toiletries,400,5,2000
2023-02-12,Dettol Soap,Toiletries,600,2,1200
2023-02-12,Vaseline Jelly,Toiletries,700,2,1400
2023-02-12,Titus Sardine,Food,900,3,2700
2023-02-12,Dangote Sugar 1kg,Food,1200,3,3600
2023-02-12,Bigi Cola 60cl,Beverages,200,8,1600
2023-02-12,Always Pads,Toiletries,800,1,800
2023-02-12,Nescafe Sachet,Beverages,150,4,600
2023-02-12,Maggi Cubes,Food,50,17,850
2023-02-12,Ribena Juice,Beverages,250,3,750
2023-02-12,Morning Fresh,Toiletries,1200,3,3600
2023-02-12,Cowbell Sachet,Beverages,100,6,600
2023-02-13,Indomie Noodles,Food,150,27,4050
2023-02-13,Golden Morn,Food,800,6,4800
2023-02-13,Milo Sachet,Beverages,100,26,2600
2023-02-13,Peak Milk Tin,Food,3500,3,10500
2023-02-13,Coca Cola 60cl,Beverages,300,24,7200
2023-02-13,Malta Guinness,Beverages,350,15,5250
2023-02-13,Close Up Toothpaste,Toiletries,500,6,3000
2023-02-13,Omo Detergent,Toiletries,400,7,2800
2023-02-13,Dettol Soap,Toiletries,600,2,1200
2023-02-13,Vaseline Jelly,Toiletries,700,2,1400
2023-02-13,Titus Sardine,Food,900,4,3600
2023-02-13,Dangote Sugar 1kg,Food,1200,11,13200
2023-02-13,Honeywell Flour,Food,2500,4,10000
2023-02-13,Bigi Cola 60cl,Beverages,200,14,2800
2023-02-13,Always Pads,Toiletries,800,4,3200
2023-02-13,Nescafe Sachet,Beverages,150,16,2400
2023-02-13,Maggi Cubes,Food,50,45,2250
2023-02-13,Ribena Juice,Beverages,250,8,2000
2023-02-13,Morning Fresh,Toiletries,1200,6,7200
2023-02-13,Cowbell Sachet,Beverages,100,19,1900
2023-02-14,Indomie Noodles,Food,150,38,5700
2023-02-14,Golden Morn,Food,800,8,6400
2023-02-14,Milo Sachet,Beverages,100,27,2700
2023-02-14,Peak Milk Tin,Food,3500,4,14000
2023-02-14,Coca Cola 60cl,Beverages,300,13,3900
2023-02-14,Malta Guinness,Beverages,350,16,5600
2023-02-14,Close Up Toothpaste,Toiletries,500,8,4000
2023-02-14,Omo Detergent,Toiletries,400,4,1600
2023-02-14,Dettol Soap,Toiletries,600,6,3600
2023-02-14,Vaseline Jelly,Toiletries,700,3,2100
2023-02-14,Titus Sardine,Food,900,5,4500
2023-02-14,Dangote Sugar 1kg,Food,1200,10,12000
2023-02-14,Honeywell Flour,Food,2500,4,10000
2023-02-14,Bigi Cola 60cl,Beverages,200,12,2400
2023-02-14,Always Pads,Toiletries,800,10,8000
2023-02-14,Nescafe Sachet,Beverages,150,15,2250
2023-02-14,Maggi Cubes,Food,50,41,2050
2023-02-14,Ribena Juice,Beverages,250,7,1750
2023-02-14,Morning Fresh,Toiletries,1200,2,2400
2023-02-14,Cowbell Sachet,Beverages,100,24,2400
2023-02-15,Indomie Noodles,Food,150,17,2550
2023-02-15,Golden Morn,Food,800,9,7200
2023-02-15,Milo Sachet,Beverages,100,29,2900
2023-02-15,Peak Milk Tin,Food,3500,3,10500
2023-02-15,Coca Cola 60cl,Beverages,300,20,6000
2023-02-15,Malta Guinness,Beverages,350,13,4550
2023-02-15,Close Up Toothpaste,Toiletries,500,2,1000
2023-02-15,Omo Detergent,Toiletries,400,9,3600
2023-02-15,Dettol Soap,Toiletries,600,5,3000
2023-02-15,Vaseline Jelly,Toiletries,700,2,1400
2023-02-15,Titus Sardine,Food,900,6,5400
2023-02-15,Dangote Sugar 1kg,Food,1200,12,14400
2023-02-15,Honeywell Flour,Food,2500,6,15000
2023-02-15,Bigi Cola 60cl,Beverages,200,15,3000
2023-02-15,Always Pads,Toiletries,800,4,3200
2023-02-15,Nescafe Sachet,Beverages,150,11,1650
2023-02-15,Maggi Cubes,Food,50,33,1650
2023-02-15,Ribena Juice,Beverages,250,10,2500
2023-02-15,Morning Fresh,Toiletries,1200,7,8400
2023-02-15,Cowbell Sachet,Beverages,100,24,2400
2023-02-16,Indomie Noodles,Food,150,29,4350
2023-02-16,Golden Morn,Food,800,12,9600
2023-02-16,Milo Sachet,Beverages,100,30,3000
2023-02-16,Peak Milk Tin,Food,3500,3,10500
2023-02-16,Coca Cola 60cl,Beverages,300,17,5100
2023-02-16,Malta Guinness,Beverages,350,14,4900
2023-02-16,Close Up Toothpaste,Toiletries,500,8,4000
2023-02-16,Omo Detergent,Toiletries,400,7,2800
2023-02-16,Dettol Soap,Toiletries,600,3,1800
2023-02-16,Vaseline Jelly,Toiletries,700,3,2100
2023-02-16,Titus Sardine,Food,900,3,2700
2023-02-16,Dangote Sugar 1kg,Food,1200,12,14400
2023-02-16,Honeywell Flour,Food,2500,2,5000
2023-02-16,Bigi Cola 60cl,Beverages,200,12,2400
2023-02-16,Always Pads,Toiletries,800,4,3200
2023-02-16,Nescafe Sachet,Beverages,150,13,1950
2023-02-16,Maggi Cubes,Food,50,36,1800
2023-02-16,Ribena Juice,Beverages,250,11,2750
2023-02-16,Morning Fresh,Toiletries,1200,4,4800
2023-02-16,Cowbell Sachet,Beverages,100,29,2900
2023-02-17,Indomie Noodles,Food,150,26,3900
2023-02-17,Golden Morn,Food,800,9,7200
2023-02-17,Milo Sachet,Beverages,100,37,3700
2023-02-17,Peak Milk Tin,Food,3500,2,7000
2023-02-17,Coca Cola 60cl,Beverages,300,20,6000
2023-02-17,Malta Guinness,Beverages,350,13,4550
2023-02-17,Close Up Toothpaste,Toiletries,500,5,2500
2023-02-17,Omo Detergent,Toiletries,400,5,2000
2023-02-17,Dettol Soap,Toiletries,600,1,600
2023-02-17,Vaseline Jelly,Toiletries,700,3,2100
2023-02-17,Titus Sardine,Food,900,8,7200
2023-02-17,Dangote Sugar 1kg,Food,1200,13,15600
2023-02-17,Honeywell Flour,Food,2500,4,10000
2023-02-17,Bigi Cola 60cl,Beverages,200,20,4000
2023-02-17,Always Pads,Toiletries,800,6,4800
2023-02-17,Nescafe Sachet,Beverages,150,13,1950
2023-02-17,Maggi Cubes,Food,50,44,2200
2023-02-17,Ribena Juice,Beverages,250,10,2500
2023-02-17,Cowbell Sachet,Beverages,100,27,2700
2023-02-18,Indomie Noodles,Food,150,22,3300
2023-02-18,Golden Morn,Food,800,9,7200
2023-02-18,Milo Sachet,Beverages,100,31,3100
2023-02-18,Peak Milk Tin,Food,3500,3,10500
2023-02-18,Coca Cola 60cl,Beverages,300,24,7200
2023-02-18,Malta Guinness,Beverages,350,17,5950
2023-02-18,Close Up Toothpaste,Toiletries,500,3,1500
2023-02-18,Omo Detergent,Toiletries,400,5,2000
2023-02-18,Dettol Soap,Toiletries,600,4,2400
2023-02-18,Vaseline Jelly,Toiletries,700,1,700
2023-02-18,Titus Sardine,Food,900,4,3600
2023-02-18,Dangote Sugar 1kg,Food,1200,8,9600
2023-02-18,Honeywell Flour,Food,2500,4,10000
2023-02-18,Bigi Cola 60cl,Beverages,200,18,3600
2023-02-18,Always Pads,Toiletries,800,5,4000
2023-02-18,Nescafe Sachet,Beverages,150,14,2100
2023-02-18,Maggi Cubes,Food,50,40,2000
2023-02-18,Ribena Juice,Beverages,250,12,3000
2023-02-18,Morning Fresh,Toiletries,1200,2,2400
2023-02-18,Cowbell Sachet,Beverages,100,19,1900
2023-02-19,Indomie Noodles,Food,150,12,1800
2023-02-19,Golden Morn,Food,800,1,800
2023-02-19,Milo Sachet,Beverages,100,14,1400
2023-02-19,Peak Milk Tin,Food,3500,2,7000
2023-02-19,Coca Cola 60cl,Beverages,300,6,1800
2023-02-19,Malta Guinness,Beverages,350,3,1050
2023-02-19,Close Up Toothpaste,Toiletries,500,2,1000
2023-02-19,Dettol Soap,Toiletries,600,4,2400
2023-02-19,Titus Sardine,Food,900,3,2700
2023-02-19,Dangote Sugar 1kg,Food,1200,2,2400
2023-02-19,Bigi Cola 60cl,Beverages,200,10,2000
2023-02-19,Always Pads,Toiletries,800,3,2400
2023-02-19,Nescafe Sachet,Beverages,150,7,1050
2023-02-19,Maggi Cubes,Food,50,19,950
2023-02-19,Ribena Juice,Beverages,250,1,250
2023-02-19,Cowbell Sachet,Beverages,100,9,900
2023-02-20,Indomie Noodles,Food,150,17,2550
2023-02-20,Golden Morn,Food,800,6,4800
2023-02-20,Milo Sachet,Beverages,100,30,3000
2023-02-20,Peak Milk Tin,Food,3500,2,7000
2023-02-20,Coca Cola 60cl,Beverages,300,21,6300
2023-02-20,Malta Guinness,Beverages,350,13,4550
2023-02-20,Close Up Toothpaste,Toiletries,500,6,3000
2023-02-20,Omo Detergent,Toiletries,400,6,2400
2023-02-20,Dettol Soap,Toiletries,600,5,3000
2023-02-20,Vaseline Jelly,Toiletries,700,3,2100
2023-02-20,Titus Sardine,Food,900,7,6300
2023-02-20,Dangote Sugar 1kg,Food,1200,9,10800
2023-02-20,Honeywell Flour,Food,2500,3,7500
2023-02-20,Bigi Cola 60cl,Beverages,200,13,2600
2023-02-20,Always Pads,Toiletries,800,4,3200
2023-02-20,Nescafe Sachet,Beverages,150,11,1650
2023-02-20,Maggi Cubes,Food,50,45,2250
2023-02-20,Ribena Juice,Beverages,250,4,1000
2023-02-20,Morning Fresh,Toiletries,1200,5,6000
2023-02-20,Cowbell Sachet,Beverages,100,14,1400
2023-02-21,Indomie Noodles,Food,150,33,4950
2023-02-21,Golden Morn,Food,800,5,4000
2023-02-21,Milo Sachet,Beverages,100,41,4100
2023-02-21,Peak Milk Tin,Food,3500,2,7000
2023-02-21,Coca Cola 60cl,Beverages,300,20,6000
2023-02-21,Malta Guinness,Beverages,350,10,3500
2023-02-21,Close Up Toothpaste,Toiletries,500,3,1500
2023-02-21,Omo Detergent,Toiletries,400,8,3200
2023-02-21,Dettol Soap,Toiletries,600,4,2400
